,ord,information
630,banks,4.951043892093823
3581,hurle,4.950729071134244
3253,halde,4.9507088531269465
2461,fodre,4.950644556828664
3176,gåsen,4.950569152719428
5719,medes,4.950546271466807
642,barms,4.9503677665718735
3313,haske,4.950350393689297
4642,kojes,4.950224207496014
5555,lænke,4.950192941807753
7837,rulre,4.950174392754234
11584,ævlet,4.949927581506068
3013,grams,4.949847825914095
8970,spint,4.949295987135962
5802,minde,4.949214148584516
4605,knæle,4.94906590694758
7295,pruns,4.949056876698226
2534,frage,4.948981052518203
1967,elves,4.9488998505062325
1036,bokse,4.94879082867841
8627,slubr,4.948681801834158
8590,slege,4.9484249434227845
5757,mergl,4.948223539682344
867,biden,4.9480382073818
7265,pralt,4.947924436412472
7057,peter,4.947894237469576
3244,hager,4.947826801364254
6246,noble,4.947789976644615
10001,trind,4.94778435855602
7492,pæren,4.947746462911712
1740,dunks,4.947682287947969
1018,bløse,4.947653104095824
9443,syres,4.947304625329687
1953,elger,4.9472869518148626
4069,jadre,4.947209460954522
1459,dansk,4.947183633493039
11065,viltr,4.947037062737008
11157,volke,4.947006229249591
10947,varps,4.946937444597472
7826,rufle,4.946908663340336
506,artet,4.946895039953035
11396,yokes,4.946803887391241
1504,delte,4.946676983873063
3972,isdue,4.946614949394505
11135,voden,4.946526887948256
9238,støbe,4.9464363820886685
6080,møges,4.946419104810756
3046,grint,4.946374195736335
1317,båret,4.946336213115688
7768,roers,4.946167042887114
5009,kårde,4.946110934322325
11362,yaker,4.946068170038121
11383,yndet,4.9460624978878815
4133,joter,4.94591889703318
3183,gælde,4.945880179670784
5739,melet,4.945805175154113
7268,prasl,4.945778643439928
11237,vulst,4.945752154102152
4767,krobe,4.945751298555718
8737,smæde,4.945602223663705
8269,sirts,4.945345380704684
9112,stink,4.945324009300788
5231,lente,4.945177162618179
8042,røvte,4.944818382652434
7488,pæner,4.9444180507849005
11669,ølrus,4.944197057346069
7028,pavet,4.944122352248508
132,afled,4.943962172731918
684,bedes,4.943578204914354
488,arner,4.9433490057594405
1260,bydes,4.942992987654104
6502,omens,4.94283602084436
11615,øgers,4.942623228562646
10682,ulige,4.942427936000429
1802,dyrke,4.942242784977899
11313,vælte,4.942235655258673
3040,grime,4.941864245906959
7791,roser,4.94152226291231
10752,urers,4.941391927184039
476,arisk,4.941218499833636
6229,nipte,4.941200251781633
8493,skyde,4.941110633237099
2574,fræse,4.941043160329136
7047,pensa,4.9409187086886925
9736,tedag,4.940902571793086
1398,celts,4.940828362098342
354,amber,4.940490641522509
10861,uørke,4.940274213130568
10146,tvins,4.940197665728628
2596,fulne,4.940190599787874
751,belet,4.940078842091492
8831,snylt,4.940046343997552
1376,bønse,4.94003222826537
2868,gildr,4.940009561015726
1931,egnes,4.939906139523093
1085,botns,4.939745247212448
3072,gryen,4.939426944081598
10622,ufred,4.938833834326997
10314,tørvs,4.938576521856949
9626,søtur,4.93849241318624
2969,gnist,4.938440232147544
3089,græns,4.9383996179649055
10424,udile,4.938190241108564
4339,kemis,4.937932900991234
6198,nests,4.937904536302292
9071,stavn,4.937890757442658
6528,omker,4.937775070467781
2959,gnids,4.937726738867323
1569,doble,4.93770512244582
1722,dulme,4.937590180225793
7159,plage,4.937429424901144
8092,samse,4.937352312041761
7858,runsk,4.937293121516542
1056,boned,4.937248693470119
7075,piget,4.937110410818151
3557,hulet,4.937023369753814
5579,løber,4.9369185463844625
7724,ringt,4.936856501789478
2719,førte,4.936594198328117
11324,værde,4.936520837770595
2448,fnats,4.936407696874898
1111,brave,4.936174115126674
8456,skrøn,4.936109386489513
5472,lynde,4.9360905691508
5743,melot,4.935991360047216
9962,toåre,4.93562929793203
6181,neget,4.93543747704582
1183,brøle,4.935107359407897
3948,irers,4.934741012589313
3422,hiers,4.93466070839479
10431,udkel,4.934365710657564
4164,juste,4.934311653908842
7910,rynke,4.934291977685858
9560,søgnt,4.934276416435332
5244,lever,4.933739068598012
10019,trold,4.93367764284398
2376,flirs,4.933558789438095
275,ajlen,4.93355416562559
3076,gryne,4.933413494270645
2970,gnitr,4.933405496056298
10784,uræde,4.933286582895227
6245,nobel,4.932808272216264
4236,kalot,4.932746446971317
5595,løgne,4.932739369591705
5521,læber,4.93267152973273
5770,miden,4.932604430473866
5834,model,4.932460312109994
4804,kråne,4.932221587140385
4834,kubet,4.932204976207814
4608,knærs,4.932111004032903
551,autos,4.932088867473218
9159,strip,4.931944681790686
5505,låger,4.931931440993465
4372,kilpe,4.931905001409722
2692,fødes,4.93182442064933
7104,pinde,4.931673216313268
4388,kinos,4.931642762050892
7993,rødeg,4.9313146629095135
10809,usæle,4.9312819579457585
7603,reale,4.931106020235679
10812,utaks,4.931063783662664
10933,vapse,4.930876582075925
9193,stund,4.930853314229915
3689,håres,4.930294869562681
5076,kødte,4.93019717493616
7361,purks,4.930069781613143
2462,fodse,4.930043627754583
2553,frode,4.930024274875181
11493,ækels,4.929764445649175
5180,latte,4.9294265012803065
1552,dirre,4.9294128958690555
3034,gribe,4.92921363540318
7609,rebet,4.928966629057831
4505,klæde,4.928882405601842
7082,piket,4.92888132377992
7092,pilke,4.928801618597233
4790,kryde,4.928736625267485
4123,jolre,4.92863159895854
10899,valme,4.9286006311077095
3009,grabs,4.928346837728176
1496,dekan,4.928228292823774
1335,bælte,4.928221718060017
1950,elens,4.928212759181867
5852,moire,4.92798911616267
1157,brust,4.927837587001062
4385,kings,4.927720709314762
5572,læspe,4.927664753016613
4689,korps,4.927571312767969
1010,blære,4.927547573341136
6077,møers,4.92707607859442
2682,færte,4.927009809713388
2705,føler,4.927003341111772
1075,borgs,4.926781288905589
2496,forke,4.926766456508773
1948,eland,4.926723055837498
8526,skæge,4.926595711430955
1024,boden,4.9265590995258295
5996,myrte,4.92647777840459
2482,foras,4.92646347521696
9027,spæde,4.926155497839342
2659,fæler,4.92591922647121
8122,saves,4.9258641022168765
10202,tyver,4.92513693656028
5389,ludos,4.924907014609284
4590,knust,4.92489327095286
9524,søabe,4.9245463505953575
4914,kvals,4.924272993288192
11711,øsken,4.924096014075415
1322,båset,4.924031963751947
11319,vænet,4.923894435965507
7975,rælus,4.923888865916224
1961,elmes,4.92372471579552
1618,dovne,4.923575695468469
10727,ungst,4.923407127718242
9357,svime,4.923391803266665
2948,gnadr,4.923105801102693
2086,etuis,4.923074565471462
3140,gyder,4.92301501962881
4680,koran,4.9228146313608026
1614,doven,4.922635695092995
8726,smult,4.922540705554386
2245,figer,4.922317674562357
5366,lorje,4.922286995909789
2301,fiske,4.922273355143493
4847,kujes,4.922234862165489
2577,frøet,4.922234148478148
7199,pløse,4.922142597045957
7640,rende,4.922111707780287
8149,sejer,4.922035280693492
1438,dajet,4.92202672854789
8990,sprag,4.921836124951134
8676,sløse,4.921746109147959
4650,kolbe,4.921659413486727
8660,slægt,4.921620206165028
1871,dølge,4.9215829850459345
4403,kisse,4.921502805972877
2459,fodet,4.921227767648494
11462,æbler,4.921125391481678
4124,joner,4.920986674008398
5641,majes,4.920956932786659
2795,gavns,4.920908628986375
5849,moget,4.920836935057295
5865,monde,4.92080978661879
7563,raner,4.920413824506318
8684,smakt,4.920387372874095
9153,strib,4.920318175702305
1138,broge,4.920267049552044
1210,bukse,4.920254343207543
9943,torts,4.920062758275442
648,barsk,4.919933612157143
8463,skudt,4.919871700803194
5533,lægen,4.91986363797548
7099,piltr,4.919331184340996
8912,sorts,4.919245111663422
8776,snels,4.918826954645949
1171,bræen,4.918823452469925
777,bener,4.918816422766041
10921,vangs,4.918465788811617
6431,oases,4.918389266195742
7992,røbte,4.918303287304202
5748,mener,4.91794508767262
5543,læken,4.9177820115695745
10800,ussen,4.917770396569302
8275,siske,4.917740420435259
8362,skidn,4.917371557072792
7567,rangl,4.917332199030234
11598,ødest,4.917223399809045
11548,æsken,4.917217127648509
8234,sikes,4.917209635893938
1555,dises,4.9170194274798895
5238,letne,4.91678219344554
9848,tiset,4.9164747577173635
3736,hæser,4.91645402110126
2174,fastn,4.916379049549783
5459,lyden,4.916203366198996
1048,boltr,4.916159132333445
1786,dyger,4.916147841430018
1145,bruds,4.9161255599569555
10733,unses,4.9160830889492875
2226,feset,4.915981186816638
4438,klavs,4.91595721669402
808,besad,4.9159557099382045
7296,prust,4.915940224711046
6911,orren,4.915929768928912
8928,spakt,4.915823538360879
7288,prods,4.9156288836723085
9709,tarok,4.915571973044099
4096,jaske,4.9155012629522075
5980,myler,4.915414362363502
4626,kogde,4.914767188006749
8556,skøge,4.914689984808436
6051,mælte,4.914477937188421
7824,rufen,4.914331356448938
10289,tøjes,4.913998597233841
11236,vulke,4.913937113521159
1825,dånte,4.91342195846452
1638,drevl,4.913375371038533
9951,toter,4.913321400945976
11087,vinst,4.913130371009097
8226,siges,4.912965208059458
7963,ræbte,4.912873653983633
3055,grove,4.912862856948684
11200,vriks,4.912760168759073
4593,knyet,4.912585262416949
5338,lofte,4.912373944442455
9084,stels,4.912268861887337
7823,ruers,4.912265361847239
8155,sejgt,4.912208007438869
10805,usyet,4.912189398550516
5618,løvet,4.912153126913285
5553,længe,4.912130433621275
11218,vræts,4.912101321713843
9200,stuvr,4.912084234608611
960,blaks,4.912083153557522
11280,væder,4.911916155491707
9702,taras,4.911866712019627
2118,fagte,4.911733038565255
5689,marsk,4.911260082478454
5659,malve,4.911246477100718
10749,ureel,4.911221093558036
3099,gubre,4.9110649868602865
4810,kræge,4.911062767847194
9006,spræt,4.9110234889939735
7509,pønse,4.911020495659914
1200,buget,4.910783827847244
4147,julet,4.910781850162321
6365,nægte,4.910724717949001
2167,farve,4.910100179762211
10730,unode,4.9098979697313405
7896,rygne,4.909836473340765
2905,gladt,4.909192397289257
9070,stavl,4.909188907076233
6936,ovale,4.908662449145221
8417,skrig,4.908633201785594
9111,sting,4.908533818448367
1777,dybes,4.908485416978208
11238,vunde,4.908460862411694
7867,ruser,4.908336277560781
4073,jager,4.908190042933851
2847,gerne,4.908083887867917
8887,soltø,4.90780591698031
6151,naveg,4.9077700787505165
5922,mukse,4.907503515963558
9815,tilje,4.907454325088302
7218,polds,4.907416891473206
4653,koldt,4.907388443151809
1147,bruge,4.907102778065228
10046,tryks,4.906905830563517
3082,gråle,4.906751169326781
11253,vådes,4.906725138623997
10529,udsat,4.906491180323624
4982,kyras,4.906427805050388
7519,rabus,4.906323115195083
10961,vasse,4.906261326608148
9346,svidt,4.906225735460031
9748,tegul,4.906068887441621
11392,ynker,4.905997906505132
2468,folde,4.905989271920344
11048,vigte,4.905932886385776
2877,gipse,4.905428790043833
5247,levit,4.9053418020550374
5842,modne,4.905172355526566
2370,fline,4.904438371209644
4577,knort,4.904213469041901
2380,flits,4.904168223471975
9171,stræk,4.904105537986261
9422,sylfe,4.9040312312830965
7508,pølte,4.903689789663508
11075,vinds,4.903509774527141
3785,hønes,4.903367909034163
5862,molke,4.903081090265557
5179,latin,4.903056682093225
3540,huges,4.903042216841162
8167,sekts,4.902977764578198
810,besen,4.902944262127859
1019,boaen,4.902619783315108
3499,horde,4.90240951781913
4354,ketse,4.902277419459961
4342,kense,4.902162460097074
3121,gumre,4.901874794772678
9018,spyen,4.9018442669466245
6351,nådet,4.901757765416797
3299,harks,4.90153883350465
10914,vandr,4.901528244045893
2817,geled,4.901390924891032
3810,ibens,4.901294464935686
4422,klams,4.900693347317237
1218,bulke,4.9004499899702285
4406,kiven,4.899683326525742
1231,bunde,4.899643802049868
3492,holte,4.8995216795182595
1578,doktr,4.899434918065113
6504,omest,4.89939443006859
5835,moden,4.89903458097535
3952,irren,4.899030006200799
4821,krøge,4.89876489202189
5914,muget,4.898674594253951
10740,upars,4.898625307769573
11101,virme,4.89845941823291
6405,nøgle,4.898172745054645
4711,koøre,4.898128382699612
9168,strål,4.898122621663059
2162,farme,4.897977814755452
1206,buket,4.897934474650689
9585,sølje,4.897877163281413
7864,ruren,4.8977636060455145
4459,klint,4.897761639927101
8404,skram,4.897744275053406
508,arums,4.897701233544128
4022,issen,4.89756305097676
5131,lajen,4.897529505072102
5928,mulds,4.897370413109049
9695,tants,4.89713389677979
21,aaren,4.897094782638988
6386,næver,4.896877460010546
3169,gårde,4.896327040829705
4698,kosse,4.896306812060979
5673,manis,4.895796147375022
1351,bøder,4.895746082635183
7054,pesen,4.895600154400838
8049,safir,4.895419699861529
2665,fælse,4.895157709915238
2114,fagle,4.894657037343553
11558,æsper,4.894641516679474
6001,mysle,4.893947343518341
4442,klemt,4.893916011612517
9313,svagt,4.893792617489876
9058,staml,4.893706086305705
1122,briks,4.893599260740625
1097,bradt,4.893338178705413
6314,nydte,4.893267095159651
463,araen,4.892998278485592
9191,stumr,4.8929632834285695
7459,påset,4.892807788622928
3241,hadte,4.892777343327178
5082,køget,4.892727031672567
11702,ørses,4.892675146803695
3364,heles,4.892616351900706
882,bigte,4.892536286485037
2134,falks,4.8925271118858324
5030,kæget,4.892394373530968
7591,rasts,4.891778820066372
11143,vogte,4.89166580029887
2685,fæste,4.89160510239821
3348,hegns,4.89148806896491
1178,bræts,4.891409767530218
8862,soges,4.891322466100283
4344,kerde,4.891229821355514
1607,doses,4.89121927879042
5007,kålen,4.891158009897857
3080,gråel,4.891123691010083
1897,døver,4.891014769883484
7333,pulds,4.890919664389776
8389,skogr,4.890808321762334
4525,knabe,4.890711115279095
5022,kæden,4.890680085699164
8490,skvat,4.890535706021444
9862,titre,4.8900948883419595
5346,logis,4.889627244761373
9095,stiet,4.889614082932036
11450,åndet,4.889595806830561
8701,smidt,4.889515941543942
1912,eders,4.889485139425726
8422,skrog,4.889460299745004
909,binds,4.88945865971608
10668,ulave,4.889438440445246
4282,karer,4.889246724733143
9163,strop,4.889234335173423
27,aasen,4.889222048769994
5205,legen,4.889147610446324
11044,vigle,4.889066846046857
4612,koble,4.888985702480369
4162,jusen,4.888813016964381
4886,kupet,4.888802984906445
8890,solår,4.888739592829613
11054,vikle,4.888655868499438
3027,grejs,4.88840802533074
7242,poris,4.888159592283936
2099,evnes,4.887925601892895
4493,klyen,4.887922015263227
1700,duble,4.887764693706005
2479,fonts,4.887752025754502
8141,segls,4.8876247904267744
1851,dærve,4.88750901430839
5672,mangs,4.887241025832427
11338,værns,4.887176574228696
10269,tærsk,4.8871713970134385
7052,perse,4.886861976225653
8735,småle,4.8868577293630775
1588,domen,4.886825356130614
9735,tebal,4.88657452927317
6725,opled,4.88652373130561
11616,øgets,4.886177498157498
8352,skele,4.886176074565593
6068,møder,4.8861656757227
1224,bultr,4.886106452742623
11177,votas,4.886007182992139
5581,løbet,4.885948429619975
9216,styve,4.885888571528547
5993,myrle,4.8858458763508175
9478,såres,4.885633984849234
2636,fyret,4.885585982456787
4036,isyet,4.885304414729816
10970,veder,4.885109572705441
11385,yndte,4.885038050961795
6980,palme,4.884975296072069
11727,øvers,4.884954571037932
2122,fakle,4.884928536286079
10847,uvise,4.884852996664898
666,bavle,4.884548033236214
4780,krudt,4.884402918699544
4568,knoge,4.884335423460588
282,akses,4.8842608834947905
4396,kirre,4.884178629880705
3647,hyles,4.884081682059129
10704,ulåse,4.883974687914909
4220,kajet,4.883717237042465
5507,låget,4.883655795558732
658,basse,4.883625137732684
3254,halds,4.883553538682774
7198,pløre,4.883342151720674
3950,irlys,4.88334166454348
2942,glæde,4.8831547354641724
10122,turer,4.882882177245442
11503,ældst,4.88280840971891
8358,skete,4.882752728574775
4427,klaps,4.882700483443395
2552,frist,4.882680372953237
6375,nærme,4.882490825576809
5396,lufte,4.882368397713068
10818,utids,4.882270849059749
1302,bådes,4.882269855883579
3050,grobe,4.882236774307552
4343,kepis,4.8822199975293294
2707,følet,4.882181128947141
982,blist,4.882169038521674
8450,skræl,4.88195729827054
8936,spark,4.881860038744793
8445,skråt,4.88179134203096
4904,kvade,4.881313172758767
5523,læbet,4.88077701833011
4759,krims,4.88063452090266
1380,børns,4.880586831514783
11617,øglen,4.880541210068179
5703,masur,4.880195480925137
9991,trest,4.8801934153426885
1189,buden,4.880096731746109
2893,gitar,4.879808579054739
1726,dumle,4.8796162294517105
7490,pænet,4.87951117247508
2661,fælet,4.879500406284471
327,almue,4.879470048166707
11088,vintr,4.879411378072511
4414,klabs,4.879306673950664
4941,kvirs,4.879238557217858
11024,viber,4.878893741169221
2812,gejls,4.878639678816102
10999,velin,4.878531762519884
7277,priks,4.878482784697268
2241,fiert,4.878192832989404
7676,revys,4.878169138781104
888,bikle,4.878042774127495
295,albue,4.8780326811093175
3794,hørse,4.877991160062768
10864,vable,4.877887080875884
80,afdel,4.877871832375187
2392,flors,4.877807483177738
4452,klime,4.877796342606547
375,amurs,4.877538932236484
6175,nedse,4.877463781697312
5700,masse,4.87738668540578
5508,lånde,4.877331856933127
10978,veges,4.877288207795091
10908,vamle,4.877247585419402
8510,skåde,4.8772237486514465
11115,visme,4.876904019290437
8597,slesk,4.876685381693532
1679,dræks,4.876241343210025
5600,løjes,4.876193986385977
10124,turet,4.876141794061443
6118,naive,4.87607361820158
